location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Otsu,34.973637,135.85768,97.0,0,GMT,GMT
1,Hikone,35.32513,136.26599,90.0,0,GMT,GMT
2,Nagahama,35.32513,136.26599,93.0,0,GMT,GMT
3,Shigaraki,34.83304,136.19772,243.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2,2025-06-28,29.1,25.1,0.00,0.00,0.00,0.0,16.7,23.8
2,2025-06-29,33.9,29.5,0.00,0.00,0.00,0.0,11.0,17.3
2,2025-06-30,35.7,31.6,0.00,0.00,0.00,0.0,9.1,17.3
2,2025-07-01,36.4,30.1,0.40,0.40,0.00,1.0,11.7,19.8
2,2025-07-02,35.6,29.2,2.20,2.20,0.00,2.0,10.5,18.0
2,2025-07-03,35.2,29.5,0.50,0.50,0.00,1.0,16.2,24.5
2,2025-07-04,36.6,31.7,1.60,1.60,0.00,4.0,12.4,23.8
2,2025-07-05,36.1,30.3,0.00,0.00,0.00,0.0,18.3,28.1
2,2025-07-06,36.7,29.7,0.00,0.00,0.00,0.0,20.7,30.6
2,2025-07-07,35.6,31.3,0.20,0.20,0.00,1.0,15.0,22.3
2,2025-07-08,36.1,30.0,12.30,12.30,0.00,8.0,17.1,26.3
2,2025-07-09,37.4,30.2,1.90,1.90,0.00,6.0,12.7,20.2
2,2025-07-10,36.4,29.7,0.30,0.30,0.00,1.0,16.5,26.6
2,2025-07-11,36.0,30.6,4.30,4.30,0.00,12.0,11.6,19.1
2,2025-07-12,35.7,29.1,0.20,0.20,0.00,1.0,14.6,22.3
2,2025-07-13,37.4,28.6,0.10,0.10,0.00,1.0,16.5,25.2
2,2025-07-14,34.9,28.8,20.70,20.70,0.00,12.0,27.1,39.6
2,2025-07-15,35.5,29.2,0.20,0.20,0.00,2.0,19.9,28.4
2,2025-07-16,34.8,28.6,16.20,16.20,0.00,10.0,22.8,34.2
2,2025-07-17,29.9,28.7,31.30,31.30,0.00,11.0,23.3,36.4
2,2025-07-18,33.3,28.5,0.00,0.00,0.00,0.0,19.4,25.9
2,2025-07-19,35.7,29.4,0.00,0.00,0.00,0.0,15.6,23.8
2,2025-07-20,37.5,31.3,1.60,1.60,0.00,5.0,10.8,18.0
2,2025-07-21,37.6,32.5,1.70,1.70,0.00,8.0,9.8,16.9
2,2025-07-22,37.2,31.7,0.10,0.10,0.00,1.0,18.3,27.0
2,2025-07-23,37.0,31.4,0.00,0.00,0.00,0.0,13.5,20.9
2,2025-07-24,37.4,31.8,1.60,1.60,0.00,2.0,13.0,20.5
2,2025-07-25,38.8,30.8,0.00,0.00,0.00,0.0,15.4,24.1
2,2025-07-26,38.9,30.6,0.00,0.00,0.00,0.0,15.7,24.5
2,2025-07-27,37.6,30.5,0.00,0.00,0.00,0.0,12.6,20.2
2,2025-07-28,37.0,31.8,0.00,0.00,0.00,0.0,12.2,19.1
2,2025-07-29,38.6,32.6,0.00,0.00,0.00,0.0,14.7,22.7
2,2025-07-30,39.8,32.8,0.30,0.30,0.00,1.0,12.9,20.9
2,2025-07-31,38.1,33.1,1.60,1.60,0.00,6.0,11.2,19.8
2,2025-08-01,37.3,31.1,0.90,0.90,0.00,4.0,24.7,33.1
2,2025-08-02,34.6,31.6,0.00,0.00,0.00,0.0,27.9,36.7
2,2025-08-03,38.7,34.2,0.10,0.10,0.00,1.0,13.6,22.0
2,2025-08-04,39.1,32.4,1.40,1.40,0.00,3.0,16.2,23.8
2,2025-08-05,38.8,32.8,3.70,3.70,0.00,9.0,17.9,27.7
2,2025-08-06,38.2,29.8,34.50,34.50,0.00,14.0,23.9,39.2
2,2025-08-07,35.9,27.0,14.50,14.50,0.00,13.0,25.4,36.7
2,2025-08-08,32.9,28.7,0.00,0.00,0.00,0.0,13.7,21.6
2,2025-08-09,33.1,28.3,10.70,10.70,0.00,12.0,16.1,36.0
2,2025-08-10,33.5,29.5,46.10,46.10,0.00,24.0,20.8,34.9
2,2025-08-11,34.3,28.8,20.90,20.90,0.00,19.0,24.8,36.7
2,2025-08-12,33.6,30.2,6.10,6.10,0.00,10.0,14.4,27.7
2,2025-08-13,35.2,31.1,1.20,1.20,0.00,2.0,10.6,16.6
2,2025-08-14,35.7,30.9,0.00,0.00,0.00,0.0,14.0,20.9
2,2025-08-15,36.1,32.4,0.20,0.20,0.00,2.0,15.3,23.4
2,2025-08-16,35.7,31.8,0.30,0.30,0.00,2.0,16.6,25.2
2,2025-08-17,36.5,32.4,0.00,0.00,0.00,0.0,16.2,25.2
2,2025-08-18,36.8,32.3,0.00,0.00,0.00,0.0,12.2,19.1
2,2025-08-19,36.8,31.9,0.00,0.00,0.00,0.0,11.4,18.4
2,2025-08-20,36.4,32.4,0.40,0.40,0.00,2.0,14.7,23.4
2,2025-08-21,36.5,32.0,0.00,0.00,0.00,0.0,11.3,18.4
2,2025-08-22,37.2,32.7,0.30,0.30,0.00,2.0,11.2,18.0
2,2025-08-23,37.2,33.2,0.60,0.60,0.00,4.0,11.9,19.4
2,2025-08-24,37.9,33.9,2.60,2.60,0.00,11.0,16.8,24.8
2,2025-08-25,38.2,30.6,6.20,6.20,0.00,9.0,13.9,22.3
2,2025-08-26,37.9,30.6,0.30,0.30,0.00,2.0,15.5,27.0
2,2025-08-27,34.3,30.5,0.50,0.50,0.00,2.0,14.1,22.3
2,2025-08-28,34.7,30.7,1.00,1.00,0.00,3.0,13.5,21.2
2,2025-08-29,36.9,32.8,0.00,0.00,0.00,0.0,11.1,17.3
2,2025-08-30,38.0,33.0,0.00,0.00,0.00,0.0,16.7,24.5
2,2025-08-31,37.8,32.4,0.00,0.00,0.00,0.0,13.3,20.5
2,2025-09-01,36.9,32.2,0.00,0.00,0.00,0.0,14.9,22.0
2,2025-09-02,36.4,31.3,0.10,0.10,0.00,1.0,17.4,25.2
2,2025-09-03,36.1,30.6,6.00,6.00,0.00,6.0,13.3,19.8
2,2025-09-04,34.1,27.7,55.30,55.30,0.00,21.0,25.1,35.6
2,2025-09-05,33.5,27.9,4.70,4.70,0.00,3.0,25.9,34.6
2,2025-09-06,32.9,28.5,0.00,0.00,0.00,0.0,11.4,18.7
2,2025-09-07,35.2,31.9,0.50,0.50,0.00,3.0,10.4,17.3
2,2025-09-08,34.6,32.2,0.00,0.00,0.00,0.0,13.8,21.2
2,2025-09-09,36.5,30.3,1.70,1.70,0.00,3.0,16.0,24.5
2,2025-09-10,37.7,28.5,31.60,31.60,0.00,13.0,23.8,36.0
2,2025-09-11,32.7,26.7,5.60,5.60,0.00,12.0,15.1,23.4
2,2025-09-12,32.8,27.0,6.70,6.70,0.00,13.0,17.8,26.3
2,2025-09-13,34.0,29.3,39.20,39.20,0.00,11.0,17.7,26.6
2,2025-09-14,34.0,30.7,2.90,2.90,0.00,15.0,9.1,23.0
2,2025-09-15,35.1,30.0,0.10,0.10,0.00,1.0,18.0,26.3
2,2025-09-16,35.8,30.4,1.10,1.10,0.00,2.0,13.2,25.2
2,2025-09-17,35.1,30.0,4.80,4.80,0.00,11.0,14.9,27.0
2,2025-09-18,30.8,24.2,6.50,6.50,0.00,6.0,24.5,36.4
2,2025-09-19,28.5,24.7,1.00,1.00,0.00,4.0,12.4,19.8
2,2025-09-20,30.4,24.0,27.80,27.80,0.00,9.0,19.5,31.3
2,2025-09-21,26.2,19.9,0.00,0.00,0.00,0.0,25.3,33.1
2,2025-09-22,26.5,21.7,0.00,0.00,0.00,0.0,13.0,20.5
2,2025-09-23,26.0,21.6,0.00,0.00,0.00,0.0,13.2,20.5
2,2025-09-24,25.3,22.6,0.00,0.00,0.00,0.0,15.5,23.0
2,2025-09-25,29.0,25.0,0.20,0.20,0.00,2.0,11.4,21.2
2,2025-09-26,30.9,21.4,0.00,0.00,0.00,0.0,18.1,25.9
2,2025-09-27,25.1,20.0,0.00,0.00,0.00,0.0,22.2,28.8
2,2025-09-28,29.9,24.9,16.40,16.40,0.00,9.0,19.8,33.1
2,2025-09-29,25.1,21.4,0.50,0.50,0.00,4.0,21.0,28.8
2,2025-09-30,26.0,21.6,4.30,4.30,0.00,9.0,15.1,28.1
2,2025-10-01,25.7,22.3,0.40,0.40,0.00,2.0,13.5,24.1
2,2025-10-02,24.8,20.7,0.00,0.00,0.00,0.0,16.3,22.7
2,2025-10-03,26.0,21.4,9.30,9.30,0.00,14.0,13.6,21.2
2,2025-10-04,24.1,21.2,17.10,17.10,0.00,15.0,16.6,23.8
2,2025-10-05,27.5,24.0,10.40,10.40,0.00,14.0,15.9,22.7
2,2025-10-06,26.4,21.7,0.00,0.00,0.00,0.0,22.5,29.5
2,2025-10-07,30.0,24.0,0.30,0.30,0.00,2.0,15.5,23.8
2,2025-10-08,28.3,19.0,0.00,0.00,0.00,0.0,27.3,38.2
2,2025-10-09,21.7,17.4,0.00,0.00,0.00,0.0,29.0,40.3
2,2025-10-10,23.6,19.6,0.00,0.00,0.00,0.0,14.2,21.6
2,2025-10-11,25.4,22.5,0.00,0.00,0.00,0.0,14.1,20.5
2,2025-10-12,29.1,23.9,0.10,0.10,0.00,1.0,18.1,25.2
2,2025-10-13,24.9,21.0,0.00,0.00,0.00,0.0,26.0,33.5
2,2025-10-14,27.9,19.7,10.50,10.50,0.00,15.0,22.2,31.3
2,2025-10-15,26.3,21.8,0.50,0.50,0.00,4.0,14.2,20.9
2,2025-10-16,27.1,18.6,24.70,24.70,0.00,11.0,21.5,34.6
2,2025-10-17,25.8,19.8,0.00,0.00,0.00,0.0,16.5,24.8
2,2025-10-18,25.4,18.6,5.80,5.80,0.00,7.0,16.7,24.5
2,2025-10-19,21.3,19.1,5.90,5.90,0.00,7.0,13.7,20.2
2,2025-10-20,20.5,10.5,0.00,0.00,0.00,0.0,24.6,34.2
2,2025-10-21,13.0,11.8,0.00,0.00,0.00,0.0,22.0,31.3
2,2025-10-22,14.3,12.3,1.00,1.00,0.00,5.0,7.4,16.6
2,2025-10-23,16.9,13.2,0.00,0.00,0.00,0.0,14.9,22.3
2,2025-10-24,18.0,14.4,0.00,0.00,0.00,0.0,13.1,20.5
2,2025-10-25,21.0,17.9,7.20,7.20,0.00,10.0,12.4,19.1
2,2025-10-26,21.2,13.6,10.20,10.20,0.00,14.0,28.1,40.7
2,2025-10-27,14.7,9.7,0.40,0.40,0.00,4.0,26.5,37.8
2,2025-10-28,10.4,9.0,0.40,0.40,0.00,3.0,28.5,38.2
2,2025-10-29,13.0,8.8,0.00,0.00,0.00,0.0,22.6,30.2
2,2025-10-30,18.6,12.2,0.00,0.00,0.00,0.0,13.7,20.5
2,2025-10-31,16.8,10.9,38.00,38.00,0.00,17.0,22.9,36.4
2,2025-11-01,16.0,12.3,1.10,1.10,0.00,9.0,16.5,27.0
2,2025-11-02,16.2,7.5,7.30,7.30,0.00,5.0,22.3,35.6
2,2025-11-03,10.0,6.1,1.00,1.00,0.00,3.0,29.7,42.5
2,2025-11-04,14.8,9.8,0.00,0.00,0.00,0.0,10.8,18.0
2,2025-11-05,15.7,12.6,0.00,0.00,0.00,0.0,11.2,17.6
2,2025-11-06,15.9,12.0,0.00,0.00,0.00,0.0,24.9,34.2
2,2025-11-07,14.1,8.3,0.00,0.00,0.00,0.0,22.5,28.8
2,2025-11-08,14.6,9.8,4.90,4.90,0.00,4.0,15.3,21.6
2,2025-11-09,16.0,10.4,9.50,9.50,0.00,13.0,26.5,34.6
2,2025-11-10,11.1,8.1,1.40,1.40,0.00,5.0,34.6,47.9
2,2025-11-11,10.5,7.0,0.00,0.00,0.00,0.0,24.1,31.3
2,2025-11-12,12.3,7.8,0.00,0.00,0.00,0.0,11.5,18.7
2,2025-11-13,15.0,11.5,0.00,0.00,0.00,0.0,12.3,18.4
2,2025-11-14,13.7,8.8,0.00,0.00,0.00,0.0,20.0,25.6
2,2025-11-15,12.2,7.4,0.00,0.00,0.00,0.0,18.7,23.8
2,2025-11-16,15.7,8.1,0.00,0.00,0.00,0.0,12.3,19.8
2,2025-11-17,16.6,5.1,0.90,0.90,0.00,5.0,31.5,44.6
2,2025-11-18,6.2,2.0,11.10,11.10,0.00,17.0,32.7,46.8
2,2025-11-19,7.0,4.0,0.00,0.00,0.00,0.0,18.0,25.6
2,2025-11-20,10.7,6.3,0.00,0.00,0.00,0.0,15.1,22.7
2,2025-11-21,13.0,7.8,0.30,0.30,0.00,3.0,22.7,33.1
2,2025-11-22,10.9,6.6,0.00,0.00,0.00,0.0,17.6,23.0
2,2025-11-23,13.1,7.1,0.00,0.00,0.00,0.0,9.9,16.6
2,2025-11-24,13.3,9.4,0.50,0.50,0.00,2.0,7.9,14.4
2,2025-11-25,11.1,7.4,7.80,7.80,0.00,13.0,13.9,21.6
2,2025-11-26,10.9,4.6,0.00,0.00,0.00,0.0,20.0,25.6
2,2025-11-27,13.5,7.3,0.20,0.20,0.00,1.0,19.8,25.9
2,2025-11-28,7.3,5.4,0.70,0.70,0.00,3.0,29.0,40.3
2,2025-11-29,10.6,5.0,0.00,0.00,0.00,0.0,9.9,15.1
2,2025-11-30,12.4,5.4,0.00,0.00,0.00,0.0,12.8,19.8
2,2025-12-01,15.1,10.4,0.00,0.00,0.00,0.0,10.0,16.9
2,2025-12-02,14.4,7.1,0.20,0.20,0.00,1.0,16.6,23.0
2,2025-12-03,6.4,-3.0,15.90,7.00,6.23,19.0,34.2,54.4
2,2025-12-04,3.3,-0.8,2.20,1.60,0.42,7.0,24.6,39.6
2,2025-12-05,3.6,0.7,0.60,0.60,0.00,5.0,28.7,43.6
2,2025-12-06,8.4,2.0,0.00,0.00,0.00,0.0,14.0,21.2
2,2025-12-07,11.0,4.6,0.00,0.00,0.00,0.0,11.4,17.6
2,2025-12-08,10.6,3.3,1.10,1.10,0.00,6.0,26.4,36.0
2,2025-12-09,5.7,3.2,0.50,0.50,0.00,2.0,22.0,28.8
2,2025-12-10,6.7,1.7,0.00,0.00,0.00,0.0,20.8,27.0
2,2025-12-11,10.5,-0.4,3.60,3.60,0.00,9.0,26.4,37.8
2,2025-12-12,-0.1,-1.8,0.00,0.00,0.00,0.0,32.3,45.0
2,2025-12-13,7.6,0.3,6.40,6.40,0.00,7.0,15.9,23.8
2,2025-12-14,7.4,0.9,10.80,10.70,0.07,15.0,35.2,46.4
2,2025-12-15,4.9,1.9,1.10,1.10,0.00,5.0,26.4,35.3
2,2025-12-16,8.2,2.1,0.10,0.10,0.00,1.0,11.5,17.6
2,2025-12-17,9.2,2.6,3.60,3.60,0.00,8.0,14.3,20.2
2,2025-12-18,4.9,0.5,0.00,0.00,0.00,0.0,20.7,27.7
2,2025-12-19,9.6,3.9,0.20,0.20,0.00,2.0,15.3,21.6
2,2025-12-20,13.2,9.0,0.20,0.20,0.00,1.0,13.3,16.2
2,2025-12-21,12.6,2.3,11.00,11.00,0.00,11.0,23.8,32.0
2,2025-12-22,3.4,0.1,0.00,0.00,0.00,0.0,24.7,32.8
2,2025-12-23,8.7,2.0,14.00,14.00,0.00,12.0,16.2,22.7
2,2025-12-24,10.6,8.0,1.80,1.80,0.00,8.0,8.1,11.5
2,2025-12-25,10.1,-3.6,20.70,15.60,3.57,17.0,35.9,51.8
2,2025-12-26,-0.8,-3.7,19.00,5.80,9.24,14.0,32.9,46.4
2,2025-12-27,2.1,-1.4,0.20,0.10,0.07,2.0,12.0,19.4
2,2025-12-28,4.1,-1.4,0.00,0.00,0.00,0.0,10.6,17.6
2,2025-12-29,7.0,1.7,0.00,0.00,0.00,0.0,14.8,21.6
2,2025-12-30,8.0,1.3,0.00,0.00,0.00,0.0,22.3,33.1
2,2025-12-31,3.4,-1.5,1.60,1.50,0.07,10.0,26.5,38.9
2,2026-01-01,0.3,-1.4,2.40,2.00,0.28,15.0,24.4,34.6
2,2026-01-02,-0.5,-3.6,23.00,1.70,14.91,22.0,27.4,41.0
2,2026-01-03,1.5,-1.5,6.00,4.40,1.12,16.0,14.7,23.4
2,2026-01-04,4.6,-0.5,0.00,0.00,0.00,0.0,16.9,21.6
2,2026-01-05,5.8,-1.5,0.60,0.60,0.00,6.0,23.4,38.2
2,2026-01-06,1.7,-1.3,0.00,0.00,0.00,0.0,24.6,32.8
2,2026-01-07,5.3,-0.7,0.70,0.70,0.00,4.0,23.1,31.7
2,2026-01-08,-0.6,-3.4,3.40,2.60,0.56,9.0,26.8,43.2
2,2026-01-09,1.4,-2.6,0.00,0.00,0.00,0.0,14.2,21.6
2,2026-01-10,7.0,-0.2,0.00,0.00,0.00,0.0,22.5,34.9
2,2026-01-11,0.1,-6.6,3.10,0.20,2.03,8.0,40.3,61.2
2,2026-01-12,1.5,-2.8,0.00,0.00,0.00,0.0,18.1,25.2
2,2026-01-13,6.1,-2.3,2.40,1.70,0.49,11.0,29.4,40.0
2,2026-01-14,3.2,-2.6,2.70,2.00,0.49,8.0,27.2,36.7
2,2026-01-15,5.4,-1.0,1.40,1.40,0.00,5.0,18.0,34.9
2,2026-01-16,6.3,0.4,0.00,0.00,0.00,0.0,15.5,18.7
2,2026-01-17,7.8,0.3,0.00,0.00,0.00,0.0,21.2,26.6
2,2026-01-18,5.4,-1.7,0.00,0.00,0.00,0.0,12.1,18.0
2,2026-01-19,7.7,-1.2,1.20,1.20,0.00,6.0,25.7,32.8
2,2026-01-20,-1.7,-4.9,0.00,0.00,0.00,0.0,30.9,44.3
2,2026-01-21,-1.4,-7.1,17.70,0.00,12.39,15.0,33.1,47.9
2,2026-01-22,-3.2,-5.2,11.30,0.00,7.91,22.0,24.9,37.4
2,2026-01-23,-0.5,-5.1,0.30,0.10,0.14,2.0,19.8,29.2
2,2026-01-24,-0.2,-5.0,2.60,0.00,1.82,10.0,26.7,38.5
2,2026-01-25,-3.5,-4.9,1.90,0.00,1.33,8.0,25.4,38.9
2,2026-01-26,-0.8,-4.1,0.00,0.00,0.00,0.0,21.4,29.9
2,2026-01-27,3.6,-1.4,1.10,1.10,0.00,7.0,19.2,26.3
2,2026-01-28,0.2,-2.9,0.70,0.50,0.14,6.0,17.1,23.4
2,2026-01-29,-0.6,-4.4,10.20,0.60,6.72,21.0,29.6,43.6
2,2026-01-30,-2.5,-3.4,10.00,0.20,6.86,15.0,22.9,31.7
2,2026-01-31,-0.3,-3.8,0.60,0.40,0.14,3.0,27.0,36.7
3,2021-01-01,-3.6,-7.3,0.00,0.00,0.00,0.0,22.3,51.5
3,2021-01-02,-0.2,-6.0,0.00,0.00,0.00,0.0,24.1,56.5
3,2021-01-03,-0.0,-3.8,0.00,0.00,0.00,0.0,23.2,53.3
3,2021-01-04,2.6,-2.7,0.00,0.00,0.00,0.0,16.2,38.2
3,2021-01-05,2.8,-4.0,0.00,0.00,0.00,0.0,16.9,38.9
3,2021-01-06,0.8,-5.2,0.10,0.10,0.00,1.0,20.2,46.8
3,2021-01-07,-1.2,-12.2,2.00,0.50,1.05,4.0,29.6,72.4
3,2021-01-08,-7.3,-10.8,0.00,0.00,0.00,0.0,27.4,62.3
3,2021-01-09,-5.9,-10.3,0.00,0.00,0.00,0.0,26.6,60.5
3,2021-01-10,-2.5,-7.5,0.00,0.00,0.00,0.0,19.5,45.0
3,2021-01-11,0.8,-4.2,1.00,0.30,0.49,4.0,16.3,37.8
3,2021-01-12,-0.2,-5.9,2.70,0.90,1.26,6.0,14.0,33.1
3,2021-01-13,1.6,-3.1,0.00,0.00,0.00,0.0,18.1,42.1
3,2021-01-14,6.0,-1.9,0.00,0.00,0.00,0.0,18.5,42.8
3,2021-01-15,9.0,-2.2,0.00,0.00,0.00,0.0,8.9,17.6
3,2021-01-16,9.8,-2.3,0.80,0.80,0.00,4.0,24.7,66.2
3,2021-01-17,1.1,-7.2,0.00,0.00,0.00,0.0,21.1,47.5
3,2021-01-18,-1.9,-5.8,1.10,0.20,0.63,4.0,22.7,51.8
3,2021-01-19,-4.3,-6.4,0.00,0.00,0.00,0.0,28.3,63.0
3,2021-01-20,0.9,-4.5,0.00,0.00,0.00,0.0,17.2,40.0
3,2021-01-21,7.9,-0.5,0.50,0.50,0.00,4.0,11.6,28.8
3,2021-01-22,7.3,4.3,8.70,8.70,0.00,18.0,8.3,17.6
3,2021-01-23,5.9,1.7,31.00,31.00,0.00,24.0,12.6,27.7
3,2021-01-24,3.5,-0.1,7.70,7.70,0.00,10.0,14.5,33.1
3,2021-01-25,7.2,-0.4,0.00,0.00,0.00,0.0,13.6,33.5
3,2021-01-26,8.2,3.3,11.10,11.10,0.00,11.0,23.4,50.8
3,2021-01-27,6.6,-1.7,0.00,0.00,0.00,0.0,24.8,55.1
3,2021-01-28,5.8,-9.1,0.80,0.70,0.07,5.0,24.7,61.2
3,2021-01-29,-5.4,-8.4,0.30,0.00,0.21,3.0,30.3,66.2
3,2021-01-30,-0.6,-5.1,0.10,0.00,0.07,1.0,21.5,47.9
3,2021-01-31,1.8,-4.3,0.00,0.00,0.00,0.0,18.7,41.8
3,2021-02-01,7.8,-0.4,20.00,20.00,0.00,12.0,17.3,49.7
3,2021-02-02,5.0,-5.8,0.00,0.00,0.00,0.0,25.8,59.0
3,2021-02-03,-1.4,-6.4,0.00,0.00,0.00,0.0,20.1,46.8
3,2021-02-04,1.0,-4.5,0.30,0.30,0.00,3.0,31.0,68.0
3,2021-02-05,5.1,0.1,0.40,0.40,0.00,3.0,12.9,31.7
3,2021-02-06,9.2,0.1,0.00,0.00,0.00,0.0,10.4,26.3
3,2021-02-07,7.8,-0.6,2.40,2.40,0.00,8.0,21.3,51.8
3,2021-02-08,0.7,-8.0,0.80,0.00,0.56,6.0,20.1,44.6
3,2021-02-09,-2.2,-5.0,0.00,0.00,0.00,0.0,21.4,48.2
3,2021-02-10,3.9,-2.1,0.10,0.10,0.00,1.0,17.1,41.0
3,2021-02-11,3.8,-1.2,0.00,0.00,0.00,0.0,21.3,48.6
3,2021-02-12,8.6,3.2,0.00,0.00,0.00,0.0,13.6,31.3
3,2021-02-13,11.4,3.0,0.00,0.00,0.00,0.0,16.5,40.0
3,2021-02-14,12.9,7.1,25.30,25.30,0.00,9.0,19.7,55.4
3,2021-02-15,9.2,-3.3,19.00,19.00,0.00,12.0,29.9,65.9
3,2021-02-16,1.4,-5.3,1.30,1.00,0.21,5.0,29.4,64.8
3,2021-02-17,-3.6,-10.8,0.90,0.00,0.63,3.0,32.1,72.7
3,2021-02-18,-3.6,-7.3,1.00,0.00,0.70,9.0,26.4,60.8
3,2021-02-19,1.6,-4.1,0.00,0.00,0.00,0.0,15.5,37.1
3,2021-02-20,7.4,2.0,0.00,0.00,0.00,0.0,23.1,52.6
3,2021-02-21,12.4,2.7,0.00,0.00,0.00,0.0,22.8,51.5
3,2021-02-22,12.7,1.9,0.40,0.40,0.00,3.0,21.9,46.8
3,2021-02-23,2.3,-4.8,0.00,0.00,0.00,0.0,27.1,60.5
3,2021-02-24,0.6,-6.3,0.00,0.00,0.00,0.0,22.7,52.6
3,2021-02-25,8.3,-1.4,1.20,1.20,0.00,5.0,14.0,29.9
3,2021-02-26,1.8,-6.2,2.90,2.90,0.00,8.0,23.7,52.6
3,2021-02-27,0.5,-3.9,0.00,0.00,0.00,0.0,25.8,58.3
3,2021-02-28,6.2,1.8,0.00,0.00,0.00,0.0,20.1,46.4
3,2021-03-01,12.0,6.7,2.60,2.60,0.00,4.0,18.4,42.8
3,2021-03-02,15.8,-6.1,19.70,19.70,0.00,8.0,31.3,81.0
3,2021-03-03,3.1,-3.7,0.00,0.00,0.00,0.0,23.1,54.4
3,2021-03-04,7.5,4.0,3.90,3.90,0.00,10.0,20.5,44.6
3,2021-03-05,9.4,5.3,8.70,8.70,0.00,19.0,26.3,55.1
3,2021-03-06,8.9,-3.4,0.10,0.10,0.00,1.0,28.5,63.7
3,2021-03-07,7.1,-0.5,8.90,8.90,0.00,16.0,13.6,32.0
3,2021-03-08,4.0,-3.6,0.90,0.90,0.00,2.0,17.7,41.4
3,2021-03-09,10.3,0.9,0.00,0.00,0.00,0.0,14.5,33.1
3,2021-03-10,6.3,-4.2,0.00,0.00,0.00,0.0,29.0,65.2
3,2021-03-11,15.1,3.3,0.00,0.00,0.00,0.0,11.4,25.9
3,2021-03-12,10.3,3.1,55.50,55.50,0.00,19.0,30.6,71.3
3,2021-03-13,9.4,-0.8,3.60,3.60,0.00,7.0,27.4,59.8
3,2021-03-14,6.6,-0.2,0.00,0.00,0.00,0.0,23.8,54.0
3,2021-03-15,9.8,0.7,0.00,0.00,0.00,0.0,19.2,45.0
3,2021-03-16,14.2,1.8,1.30,1.30,0.00,7.0,25.1,56.9
3,2021-03-17,7.8,-3.0,0.00,0.00,0.00,0.0,24.0,54.4
3,2021-03-18,11.7,-0.2,0.00,0.00,0.00,0.0,12.8,36.0
3,2021-03-19,12.5,3.4,0.00,0.00,0.00,0.0,14.3,32.8
3,2021-03-20,15.4,9.1,14.00,14.00,0.00,13.0,24.9,57.6
3,2021-03-21,19.5,1.2,22.20,22.20,0.00,14.0,24.0,57.2
3,2021-03-22,4.7,-2.6,0.00,0.00,0.00,0.0,24.5,55.1
3,2021-03-23,9.9,-1.3,0.00,0.00,0.00,0.0,14.8,33.8
3,2021-03-24,15.7,6.8,0.10,0.10,0.00,1.0,16.1,36.4
3,2021-03-25,11.5,-1.0,2.60,2.60,0.00,8.0,8.6,21.6
3,2021-03-26,10.7,0.2,0.00,0.00,0.00,0.0,32.0,71.3
3,2021-03-27,13.5,8.2,0.80,0.80,0.00,1.0,18.7,42.5
3,2021-03-28,13.9,9.4,18.50,18.50,0.00,15.0,23.7,52.9
3,2021-03-29,16.5,6.8,0.00,0.00,0.00,0.0,20.7,46.8
3,2021-03-30,19.8,2.5,0.20,0.20,0.00,1.0,19.6,44.6
3,2021-03-31,16.3,2.3,0.00,0.00,0.00,0.0,17.1,39.2
3,2021-04-01,19.2,9.9,0.30,0.30,0.00,3.0,21.4,47.2
3,2021-04-02,13.8,10.0,1.10,1.10,0.00,9.0,27.6,60.5
3,2021-04-03,14.2,10.3,3.40,3.40,0.00,4.0,23.0,54.0
3,2021-04-04,15.5,3.0,29.60,29.60,0.00,16.0,26.4,58.0
3,2021-04-05,6.6,2.4,0.00,0.00,0.00,0.0,29.6,67.0
3,2021-04-06,13.1,4.7,4.40,4.40,0.00,8.0,17.1,40.0
3,2021-04-07,13.5,2.4,0.00,0.00,0.00,0.0,17.7,40.7
3,2021-04-08,13.8,1.4,0.00,0.00,0.00,0.0,19.1,42.5
3,2021-04-09,8.9,-2.3,0.00,0.00,0.00,0.0,25.3,56.9
3,2021-04-10,9.7,0.5,0.00,0.00,0.00,0.0,17.2,40.3
3,2021-04-11,15.6,5.0,0.00,0.00,0.00,0.0,16.1,35.6
3,2021-04-12,12.6,8.4,2.70,2.70,0.00,5.0,25.9,56.9
3,2021-04-13,14.9,10.2,16.10,16.10,0.00,20.0,23.2,53.6
3,2021-04-14,15.2,-0.5,0.50,0.50,0.00,3.0,27.2,60.1
3,2021-04-15,14.6,5.7,0.00,0.00,0.00,0.0,25.9,55.8
3,2021-04-16,10.6,7.5,17.20,17.20,0.00,22.0,28.8,65.2
3,2021-04-17,13.0,2.3,41.50,41.50,0.00,13.0,23.8,52.6
3,2021-04-18,10.3,1.2,2.50,2.50,0.00,7.0,23.8,69.8
3,2021-04-19,14.0,4.9,0.00,0.00,0.00,0.0,17.2,41.0
3,2021-04-20,19.1,6.8,0.00,0.00,0.00,0.0,13.1,32.0
3,2021-04-21,17.9,4.8,0.00,0.00,0.00,0.0,18.0,41.8
3,2021-04-22,18.0,5.8,0.00,0.00,0.00,0.0,19.0,40.3
3,2021-04-23,18.0,8.9,0.00,0.00,0.00,0.0,17.8,42.5
